Index,Variant,"Region, subregion, country or area *",Notes,Location code,ISO3 Alpha-code,ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+
18607,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1977,3481.2534999999998,3294.8744999999999,3198.7855,3128.6194999999998,3069.0259999999998,3003.3274999999999,2941.96,2887.2,2844.9344999999998,2824.7890000000002,2822.4504999999999,2820.1559999999999,2809.7145,2787.3344999999999,2745.0864999999999,2686.7710000000002,2623.114,2556.7289999999998,2485.2460000000001,2408.5839999999998,2330.5309999999999,2252.4085,2174.7705000000001,2098.1334999999999,2022.7665,1948.4994999999999,1874.126,1807.4065000000001,1717.1285,1609.5284999999999,1519.0065,1446.2325000000001,1395.596,1350.816,1308.8510000000001,1271.9725000000001,1234.2194999999999,1200.3585,1167.3595,1129.23,1093.7555,1058.9525000000001,1030.971,1013.569,996.30449999999996,975.4135,950.80949999999996,926.27049999999997,901.06899999999996,870.48950000000002,834.94200000000001,798.69100000000003,764.77149999999995,729.43449999999996,689.79200000000003,648.77,610.49400000000003,576.8655,546.89,519.54100000000005,495.31099999999998,474.1635,453.89150000000001,431.88099999999997,408.29899999999998,384.85199999999998,361.21100000000001,336.07350000000002,310.07400000000001,284.58800000000002,260.36849999999998,237.672,216.23400000000001,195.85749999999999,176.3295,157.892,140.13249999999999,122.699,106.871,92.661000000000001,79.06,66.106499999999997,54.656999999999996,45.344000000000001,37.624499999999998,30.816500000000001,24.77,19.468,15.0245,11.449,8.5779999999999994,6.1955,4.2539999999999996,2.8610000000000002,1.929,1.2895000000000001,0.83850000000000002,0.52249999999999996,0.31850000000000001,0.1905,0.24099999999999999
18608,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1978,3554.3525,3369.7085000000002,3270.0830000000001,3181.681,3116.5535,3060.3220000000001,2996.8935000000001,2936.9639999999999,2883.0355,2841.1975000000002,2821.2494999999999,2818.9555,2816.5515,2805.8764999999999,2783.1525000000001,2740.4845,2681.6990000000001,2617.5394999999999,2550.6579999999999,2478.7325000000001,2401.7179999999998,2323.422,2245.1770000000001,2167.5320000000002,2090.982,2015.7705000000001,1941.6914999999999,1867.5139999999999,1800.9570000000001,1710.894,1603.5450000000001,1513.2094999999999,1440.5535,1389.9535000000001,1345.192,1303.231,1266.3315,1228.5519999999999,1194.634,1161.5619999999999,1123.3699999999999,1087.809,1052.9124999999999,1024.7915,1007.1735,989.66949999999997,968.53499999999997,943.6825,918.86500000000001,893.35450000000003,862.62900000000002,826.81849999999997,790.31799999999998,756.13800000000003,720.57100000000003,680.77350000000001,639.63400000000001,601.21600000000001,567.37800000000004,537.12950000000001,509.45549999999997,484.84050000000002,463.24700000000001,442.517,420.11099999999999,396.20499999999998,372.45699999999999,348.54500000000002,323.21800000000002,297.10750000000002,271.55599999999998,247.298,224.5915,203.19649999999999,182.93049999999999,163.71549999999999,145.767,128.58199999999999,111.846,96.727999999999994,83.227999999999994,70.429000000000002,58.37,47.801499999999997,39.249000000000002,32.207500000000003,26.067,20.68,16.029,12.1945,9.1560000000000006,6.7565,4.8014999999999999,3.2425000000000002,2.141,1.4165000000000001,0.92949999999999999,0.59150000000000003,0.36199999999999999,0.2155,0.27900000000000003
18609,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1979,3623.4684999999999,3444.8519999999999,3345.7725,3253.453,3169.9245000000001,3108.0214999999998,3053.9515000000001,2991.9229999999998,2932.8184999999999,2879.3310000000001,2837.72,2817.8375000000001,2815.4355,2812.7824999999998,2801.7350000000001,2778.538,2735.3409999999999,2676.0045,2611.3045000000002,2543.9319999999998,2471.6104999999998,2394.326,2315.8905,2237.6275000000001,2160.0680000000002,2083.674,2008.655,1934.777,1860.79,1794.38,1704.5139999999999,1597.4069999999999,1507.2545,1434.7175,1384.1579999999999,1339.4185,1297.4594999999999,1260.5329999999999,1222.7175,1188.73,1155.5725,1117.306,1081.6505,1046.6505,1018.377,1000.5245,982.755,961.34649999999999,936.21349999999995,911.08050000000003,885.41700000000003,854.36800000000005,818.28499999999997,781.53099999999995,747.08299999999997,711.27850000000001,671.31,630.03250000000003,591.44349999999997,557.36599999999999,526.81650000000002,498.80149999999998,473.7955,451.75650000000002,430.57749999999999,407.786,383.55950000000001,359.50900000000001,335.322,309.8075,283.60250000000002,258.02,233.78049999999999,211.136,189.86600000000001,169.91849999999999,151.208,133.8065,117.2535,101.267,86.909000000000006,74.161000000000001,62.198500000000003,51.054499999999997,41.378,33.595999999999997,27.238,21.755500000000001,17.018999999999998,13.000999999999999,9.7454999999999998,7.2054999999999998,5.2309999999999999,3.6545000000000001,2.423,1.57,1.0189999999999999,0.65449999999999997,0.40849999999999997,0.2445,0.31850000000000001
18610,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1980,3686.482,3516.386,3421.8184999999999,3329.6219999999998,3241.9475000000002,3161.5509999999999,3101.7305000000001,3048.998,2987.7820000000002,2929.1255000000001,2875.8825000000002,2834.3620000000001,2814.3905,2811.7330000000002,2808.6824999999999,2797.1194999999998,2773.3265000000001,2729.5084999999999,2669.576,2604.3375000000001,2536.5230000000001,2463.8919999999998,2386.444,2307.9794999999999,2229.7979999999998,2152.3964999999998,2076.2020000000002,2001.393,1927.713,1853.9055000000001,1787.6265000000001,1697.9525000000001,1591.0835,1501.117,1428.7045000000001,1378.1904999999999,1333.4684999999999,1291.5084999999999,1254.546,1216.6814999999999,1182.6144999999999,1149.3585,1111.008,1075.248,1040.1324999999999,1011.69,993.57749999999999,975.51149999999996,953.79549999999995,928.34900000000005,903.10500000000002,877.06200000000001,845.67499999999995,809.31349999999998,772.29849999999999,737.57249999999999,701.51049999999998,661.34900000000005,619.90449999999998,581.11800000000005,546.77499999999998,515.91,487.54950000000002,462.15600000000001,439.68049999999999,418.05650000000003,394.88,370.33249999999998,345.97399999999999,321.51100000000002,295.82350000000002,269.56099999999998,244.00749999999999,219.8605,197.364,176.4315,156.9975,138.85149999999999,122.059,106.1955,91.010499999999993,77.456500000000005,65.502499999999998,54.405000000000001,44.192,35.411999999999999,28.402000000000001,22.722000000000001,17.892499999999998,13.7935,10.381,7.6609999999999996,5.5720000000000001,3.9754999999999998,2.726,1.7729999999999999,1.1259999999999999,0.71599999999999997,0.45,0.27450000000000002,0.36
18611,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1981,3740.28,3582.0070000000001,3494.1804999999999,3406.058,3318.2739999999999,3233.6129999999998,3155.2635,3096.7530000000002,3044.8114999999998,2984.0520000000001,2925.654,2872.5135,2830.9189999999999,2810.6864999999998,2807.587,2803.9430000000002,2791.6819999999998,2767.1385,2722.5965000000001,2662.0245,2596.2640000000001,2528.0704999999998,2455.2255,2377.7240000000002,2299.3355000000001,2221.3204999999998,2144.1374999999998,2068.1779999999999,1993.5995,1920.1275000000001,1846.509,1780.3775000000001,1690.9124999999999,1584.306,1494.5525,1422.2860000000001,1371.8315,1327.1420000000001,1285.1859999999999,1248.19,1210.279,1176.1310000000001,1142.7764999999999,1104.3425,1068.4735000000001,1033.5785000000001,1004.924,986.50149999999996,968.08849999999995,946.01750000000004,920.33900000000006,894.70399999999995,868.26300000000003,836.52850000000001,799.87850000000003,762.59249999999997,727.56650000000002,691.22050000000002,650.83399999999995,609.19749999999999,570.19100000000003,535.56949999999995,504.38650000000001,475.68700000000001,449.91500000000002,427.00599999999997,404.93599999999998,381.37099999999998,356.495,331.827,307.10050000000001,281.2765,255.0155,229.56950000000001,205.60400000000001,183.47499999999999,163.07900000000001,144.2225,126.70650000000001,110.58450000000001,95.467500000000001,81.132499999999993,68.426500000000004,57.301499999999997,47.093499999999999,37.817500000000003,29.931000000000001,23.685500000000001,18.6785,14.493,11.0055,8.1534999999999993,5.9180000000000001,4.2294999999999998,2.9615,1.9915,1.2689999999999999,0.78949999999999998,0.49099999999999999,0.30199999999999999,0.40450000000000003
18612,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1982,3778.1179999999999,3638.797,3560.518,3478.7190000000001,3394.7784999999999,3309.8935000000001,3227.23,3150.1985,3092.4850000000001,3041.0014999999999,2980.5140000000001,2922.2235000000001,2869.0050000000001,2827.1284999999998,2806.4,2802.6010000000001,2798.1165000000001,2784.9414999999999,2759.4935,2714.1455000000001,2652.9279999999999,2586.6979999999999,2518.2235000000001,2445.2829999999999,2367.8490000000002,2289.6390000000001,2211.8724999999999,2134.9670000000001,2059.2890000000002,1984.9715000000001,1911.7415000000001,1838.3475000000001,1772.4010000000001,1683.1875,1576.8879999999999,1487.3844999999999,1415.297,1364.9295,1320.2909999999999,1278.354,1241.338,1203.3889999999999,1169.1685,1135.723,1097.2070000000001,1062.046,1026.9494999999999,998.03599999999994,979.25250000000005,960.4425,937.96900000000005,911.89599999999996,885.851,858.99649999999997,826.90200000000004,789.95100000000002,752.37249999999995,717.01750000000004,680.35149999999999,639.71249999999998,597.86099999999999,558.62450000000001,523.72550000000001,492.23099999999999,463.20299999999997,437.05900000000003,413.71600000000001,391.19200000000001,367.22800000000001,342.02300000000002,317.05849999999998,292.10250000000002,266.1995,240.023,214.77500000000001,191.21799999999999,169.66,149.86949999999999,131.6585,114.837,99.4465,85.131500000000003,71.692499999999995,59.871000000000002,49.606999999999999,40.301499999999997,31.962,24.956,19.464500000000001,15.122999999999999,11.557,8.6374999999999993,6.2925000000000004,4.4880000000000004,3.1475,2.1604999999999999,1.4235,0.88800000000000001,0.54100000000000004,0.32950000000000002,0.44900000000000001
18613,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1983,3796.404,3681.7125000000001,3618.3040000000001,3545.6005,3467.7184999999999,3386.5259999999998,3303.5590000000002,3222.1774999999998,3145.9515000000001,3088.701,3037.4794999999999,2977.1035000000002,2918.7370000000001,2865.2429999999999,2822.884,2801.4650000000001,2796.8065000000001,2791.375,2777.2530000000002,2750.9389999999999,2704.8910000000001,2643.1759999999999,2576.6475,2508.0585000000001,2435.1680000000001,2357.9085,2279.9490000000001,2202.4654999999998,2125.8474999999999,2050.4389999999999,1976.3705,1903.3679999999999,1830.1859999999999,1764.4165,1675.4475,1569.4449999999999,1480.182,1408.2584999999999,1357.9565,1313.3465000000001,1271.4090000000001,1234.3475000000001,1196.3399999999999,1162.0264999999999,1128.4639999999999,1090.7145,1055.3364999999999,1020.011,990.80499999999995,971.62450000000001,952.38300000000004,929.48149999999998,902.99350000000004,876.52,849.23800000000006,816.76499999999999,779.48950000000002,741.59050000000002,705.86850000000004,668.84900000000005,627.93150000000003,585.85749999999996,546.39400000000001,511.22550000000001,479.43150000000003,450.08300000000003,423.56900000000002,399.78399999999999,376.79349999999999,352.42849999999999,326.90750000000003,301.67950000000002,276.55,250.64949999999999,224.65,199.834,176.89699999999999,155.98249999999999,136.86799999999999,119.371,103.3085,88.71,75.248999999999995,62.7455,51.841999999999999,42.457500000000003,34.063000000000002,26.648,20.506,15.756,12.055,9.0655000000000001,6.6619999999999999,4.7679999999999998,3.3365,2.2934999999999999,1.542,0.99450000000000005,0.60750000000000004,0.36199999999999999,0.49349999999999999
18614,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1984,3792.9479999999999,3706.6385,3662.3944999999999,3604.0904999999998,3535.0239999999999,3459.7215000000001,3380.3449999999998,3298.6064999999999,3218.0095000000001,3142.2565,3085.2669999999998,3034.15,2973.7075,2915.0934999999999,2861.1640000000002,2818.1909999999998,2795.9974999999999,2790.46,2784.1334999999999,2769.183,2742.1750000000002,2695.6289999999999,2633.6239999999998,2566.9839999999999,2498.4304999999999,2425.6925000000001,2348.6619999999998,2270.9634999999998,2193.741,2117.3685,2042.182,1968.3119999999999,1895.4894999999999,1822.4749999999999,1756.8395,1668.0725,1562.328,1473.2615000000001,1401.4549999999999,1351.173,1306.5464999999999,1264.5619999999999,1227.4145000000001,1189.3085000000001,1154.8595,1121.902,1083.9355,1048.3119999999999,1012.727,983.19749999999999,963.58749999999998,943.88699999999994,920.53499999999997,893.61350000000004,866.69600000000003,838.96249999999998,806.08299999999997,768.45399999999995,730.19650000000001,694.07150000000001,656.66949999999997,615.46249999999998,573.16849999999999,533.48900000000003,498.06400000000002,465.97949999999997,436.31400000000002,409.42450000000002,385.18549999999999,361.72399999999999,336.96699999999998,311.16250000000002,285.72800000000001,260.50400000000002,234.702,209.119,184.953,162.70949999999999,142.51249999999999,124.146,107.43,92.19,78.438999999999993,65.878500000000003,54.343499999999999,44.378999999999998,35.889499999999998,28.4,21.895,16.596499999999999,12.555,9.452,6.9885000000000002,5.0439999999999996,3.5415000000000001,2.4289999999999998,1.6345000000000001,1.0765,0.67900000000000005,0.40550000000000003,0.54149999999999998
18615,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1985,3777.5329999999999,3709.7849999999999,3688.4794999999999,3648.8760000000002,3593.9285,3527.2759999999998,3453.6905000000002,3375.4884999999999,3294.51,3214.3805000000002,3138.9034999999999,3082.0230000000001,3030.8380000000002,2970.1655000000001,2911.1464999999998,2856.652,2812.9775,2789.982,2783.6015000000002,2776.48,2760.8519999999999,2733.3339999999998,2686.4785000000002,2624.3584999999998,2557.7469999999998,2489.3265000000001,2416.7919999999999,2340.0005000000001,2262.5419999999999,2185.5445,2109.373,2034.3634999999999,1960.6505,1887.9675,1815.085,1749.548,1660.9475,1555.4204999999999,1466.5119999999999,1394.7850000000001,1344.48,1299.799,1257.73,1220.4580000000001,1182.2149999999999,1148.2729999999999,1115.0550000000001,1076.8434999999999,1040.944,1005.0705,975.19,955.12300000000005,934.94,911.11749999999995,883.74400000000003,856.35699999999997,828.14049999999997,794.82,756.798,718.14850000000001,681.59,643.78800000000001,602.28949999999998,559.78599999999994,519.90599999999995,484.23500000000001,451.86349999999999,421.87849999999997,394.60399999999998,369.9085,345.98099999999999,320.86250000000001,294.834,269.27199999999999,244.04949999999999,218.58750000000001,193.64449999999999,170.2055,148.732,129.32650000000001,111.7775,95.91,81.549499999999995,68.6965,57.076000000000001,46.533999999999999,37.521999999999998,29.926500000000001,23.335999999999999,17.7195,13.2225,9.8414999999999999,7.2835000000000001,5.2885,3.7444999999999999,2.5760000000000001,1.73,1.1399999999999999,0.73399999999999999,0.45300000000000001,0.59899999999999998
18616,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1986,3756.067,3700.3710000000001,3692.5650000000001,3675.4805000000001,3638.9814999999999,3586.3020000000001,3521.288,3448.8395,3371.3834999999999,3290.8735000000001,3211.0264999999999,3135.6729999999998,3078.7235000000001,3027.2809999999999,2966.174,2906.5515,2851.3175000000001,2806.8175000000001,2782.9580000000001,2775.7420000000002,2767.895,2751.7089999999998,2723.8220000000001,2676.8069999999998,2614.7015000000001,2548.2204999999999,2480.002,2407.7069999999999,2331.1695,2253.9540000000002,2177.1770000000001,2101.2020000000002,2026.3685,1952.8125,1880.2725,1807.5239999999999,1742.0795000000001,1653.6385,1548.3244999999999,1459.5645,1387.903,1337.5630000000001,1292.8095000000001,1250.6389999999999,1213.222,1175.6115,1141.3989999999999,1107.8910000000001,1069.4024999999999,1033.1990000000001,997.01149999999996,966.75699999999995,946.21,925.52149999999995,901.20550000000003,873.35450000000003,845.46450000000004,816.726,782.92200000000003,744.47349999999994,705.40200000000004,668.39,630.17849999999999,588.39599999999996,545.69849999999997,505.62950000000001,469.71800000000002,437.05849999999998,406.74700000000001,379.089,353.94299999999998,329.57900000000001,304.15750000000003,277.98349999999999,252.39,227.41249999999999,202.52,178.29849999999999,155.666,135.04050000000001,116.5,99.838499999999996,84.878,71.450999999999993,59.541499999999999,48.890500000000003,39.355499999999999,31.294499999999999,24.5945,18.887,14.118,10.364000000000001,7.5824999999999996,5.51,3.9245000000000001,2.722,1.8345,1.2050000000000001,0.77700000000000002,0.48899999999999999,0.66249999999999998
18617,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1987,3717.0210000000002,3684.4270000000001,3684.0495000000001,3680.1170000000002,3665.8879999999999,3631.5059999999999,3580.3805000000002,3516.4609999999998,3444.7415000000001,3367.7494999999999,3287.5234999999998,3207.8015,3132.39,3075.174,3023.2629999999999,2961.5185000000001,2901.1190000000001,2845.0295000000001,2799.6579999999999,2774.9609999999998,2766.9960000000001,2758.5569999999998,2741.9675000000002,2713.8724999999999,2666.8359999999998,2604.8525,2538.5754999999999,2470.5965000000001,2398.5574999999999,2322.2734999999998,2245.2930000000001,2168.7260000000001,2092.9425000000001,2018.2795000000001,1944.876,1872.4745,1799.847,1734.4870000000001,1646.1925000000001,1541.076,1452.4494999999999,1380.837,1330.4385,1285.5930000000001,1243.296,1206.5889999999999,1168.7125000000001,1134.1985,1100.3675000000001,1061.5764999999999,1025.0429999999999,988.52099999999996,957.87400000000002,936.82150000000001,915.60249999999996,890.76350000000002,862.4,833.96849999999995,804.66250000000002,770.33699999999999,731.43,691.91650000000004,654.43949999999995,615.81949999999995,573.76250000000005,530.88099999999997,490.63150000000002,454.47949999999997,421.52850000000001,390.89449999999999,362.86500000000001,337.3005,312.55549999999999,286.90800000000002,260.685,235.3075,210.80950000000001,186.572,163.1575,141.41300000000001,121.712,104.108,88.396500000000003,74.402000000000001,61.955500000000001,51.022500000000001,41.363,32.834000000000003,25.724499999999999,19.908999999999999,15.0495,11.066000000000001,7.9844999999999997,5.7355,4.0884999999999998,2.8519999999999999,1.9375,1.2765,0.82050000000000001,0.51700000000000002,0.72399999999999998
18618,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1988,3666.4380000000001,3650.95,3669.1439999999998,3672.33,3671.0149999999999,3658.7235000000001,3625.7829999999999,3575.6844999999998,3512.4594999999999,3441.1855,3364.4690000000001,3284.3679999999999,3204.5990000000002,3128.9555,3071.3065000000001,3018.7874999999999,2956.3150000000001,2895.1174999999998,2838.2255,2792.1030000000001,2766.7334999999998,2758.2139999999999,2749.3820000000001,2732.5729999999999,2704.4164999999998,2657.462,2595.6579999999999,2529.5970000000002,2461.8425000000002,2390.0210000000002,2313.944,2237.1469999999999,2160.7449999999999,2085.1055000000001,2010.5695000000001,1937.2774999999999,1864.9680000000001,1792.4214999999999,1727.0965000000001,1638.904,1533.9445000000001,1445.4105,1373.8040000000001,1323.3045,1278.3215,1236.6405,1199.6465000000001,1161.4739999999999,1126.6279999999999,1092.4459999999999,1053.3275000000001,1016.4425,979.56899999999996,948.50649999999996,926.92349999999999,905.14,879.74249999999995,850.827,821.80849999999998,791.89250000000004,757.01,717.62249999999995,677.65750000000003,639.71,600.68200000000002,558.35550000000001,515.29999999999995,474.8725,438.48099999999999,405.24349999999998,374.30599999999998,345.94150000000002,320.0145,294.96499999999997,269.18700000000001,243.16749999999999,218.245,194.316,170.82400000000001,148.3005,127.526,108.8245,92.224500000000006,77.524500000000003,64.544499999999999,53.115000000000002,43.183999999999997,34.521500000000003,26.998000000000001,20.829499999999999,15.8665,11.797000000000001,8.5254999999999992,6.0395000000000003,4.2549999999999999,2.9704999999999999,2.0289999999999999,1.3480000000000001,0.86850000000000005,0.54549999999999998,0.78149999999999997
18619,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1989,3619.95,3605.8595,3636.7665000000002,3658.1455000000001,3663.7170000000001,3664.1705000000002,3653.1934999999999,3621.2055,3571.761,3508.9639999999999,3437.9580000000001,3361.366,3281.2294999999999,3201.2530000000002,3125.2269999999999,3067.0185000000001,3013.81,2950.5915,2888.6475,2831.0664999999999,2784.3494999999998,2758.4935,2749.607,2740.5535,2723.6640000000002,2695.5450000000001,2648.7244999999998,2587.1120000000001,2521.252,2453.6835000000001,2382.0345000000002,2306.114,2229.4535000000001,2153.1695,2077.6315,2003.18,1929.9545000000001,1857.6955,1785.183,1719.8489999999999,1631.7149999999999,1526.8724999999999,1438.3905,1366.748,1316.1005,1271.626,1229.6669999999999,1192.354,1153.8544999999999,1118.6475,1084.0875000000001,1044.6199999999999,1007.3635,970.11649999999997,938.61450000000002,916.46349999999995,894.07399999999996,868.07,838.55499999999995,808.90300000000002,778.33500000000004,742.86500000000001,702.98199999999997,662.55550000000005,624.12950000000001,584.68650000000002,542.08849999999995,498.85500000000002,458.24799999999999,421.62099999999998,388.11599999999999,356.91250000000002,328.274,302.06549999999999,276.80950000000001,251.16149999999999,225.59700000000001,201.2295,177.97149999999999,155.32300000000001,133.78550000000001,114.0665,96.441000000000003,80.914000000000001,67.280500000000004,55.357500000000002,44.973999999999997,36.0565,28.3965,21.868500000000001,16.605,12.4405,9.0909999999999993,6.45,4.4805000000000001,3.0914999999999999,2.113,1.4119999999999999,0.91700000000000004,0.57699999999999996,0.83450000000000002
18620,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1990,3571.3580000000002,3564.8245000000002,3592.9974999999999,3626.6644999999999,3650.134,3657.2914999999998,3658.9274999999998,3648.8065000000001,3617.4175,3568.3715000000002,3505.8294999999998,3434.9485,3358.3415,3278.0439999999999,3197.76,3121.2890000000002,3062.5104999999999,3008.663,2944.8145,2882.29,2824.221,2777.1239999999998,2750.982,2741.9014999999999,2732.7595000000001,2715.8735000000001,2687.8249999999998,2641.1320000000001,2579.6680000000001,2513.9445000000001,2446.4879999999998,2374.9335000000001,2299.0915,2222.4955,2146.2600000000002,2070.7555000000002,1996.3219999999999,1923.0989999999999,1850.8254999999999,1778.2840000000001,1712.8779999999999,1624.7445,1519.9625000000001,1431.4784999999999,1359.7415000000001,1309.357,1264.5985000000001,1222.329,1184.6635000000001,1145.8095000000001,1110.2149999999999,1075.2525000000001,1035.414,997.76199999999994,960.11450000000002,928.1395,905.37400000000002,882.32449999999994,855.6635,825.50099999999998,795.17200000000003,763.91449999999998,727.83199999999999,687.4375,646.53650000000005,607.61500000000001,567.73800000000006,524.85599999999999,481.44099999999997,440.66300000000001,403.82299999999998,370.09350000000001,338.69400000000002,309.87099999999998,283.4855,258.29199999999997,233.03749999999999,208.03749999999999,184.33699999999999,161.85900000000001,140.15899999999999,119.7025,101.123,84.647499999999994,70.254000000000005,57.733499999999999,46.899500000000003,37.573999999999998,29.677,23.014500000000002,17.442499999999999,13.0265,9.5909999999999993,6.8810000000000002,4.7869999999999999,3.2565,2.1995,1.47,0.96050000000000002,0.60950000000000004,0.88700000000000001
18621,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1991,3524.6875,3521.0839999999998,3552.893,3583.5275000000001,3619.0495000000001,3643.9395,3652.1860000000001,3654.6149999999998,3645.0515,3614.0410000000002,3565.2420000000002,3502.8220000000001,3431.9234999999999,3355.1509999999998,3274.5394999999999,3193.8004999999998,3116.7615000000001,3057.3294999999998,3002.8145,2938.3649999999998,2875.3434999999999,2816.9045000000001,2769.5594999999998,2743.2604999999999,2734.0970000000002,2724.9495000000002,2708.1205,2680.1685000000002,2633.6005,2572.2694999999999,2506.6590000000001,2439.2919999999999,2367.8069999999998,2292.0279999999998,2215.48,2139.277,2063.7885000000001,1989.3554999999999,1916.114,1843.8019999999999,1771.2070000000001,1705.702,1617.539,1512.7940000000001,1424.2784999999999,1352.923,1302.25,1257.1759999999999,1214.566,1176.5219999999999,1137.2885000000001,1101.2809999999999,1065.8900000000001,1025.6559999999999,987.57799999999997,949.49950000000001,917.01049999999998,893.58100000000002,869.82299999999998,842.45899999999995,811.60799999999995,780.56600000000003,748.58749999999998,711.87049999999999,670.947,629.55499999999995,590.11599999999999,549.79,506.62099999999998,463.04050000000001,422.12700000000001,385.13,351.25650000000002,319.76049999999998,290.86649999999997,264.58049999999997,239.71700000000001,214.96600000000001,190.64150000000001,167.7165,146.12549999999999,125.47150000000001,106.1815,88.813500000000005,73.546999999999997,60.331000000000003,48.953000000000003,39.216999999999999,30.953499999999998,24.073,18.372499999999999,13.695,10.0505,7.2649999999999997,5.1100000000000003,3.4815,2.3180000000000001,1.5309999999999999,1.0004999999999999,0.63849999999999996,0.9395
18622,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1992,3482.5065,3479.4180000000001,3510.3425000000002,3544.2860000000001,3576.5509999999999,3613.2665000000002,3639.1244999999999,3648.087,3651.0129999999999,3641.788,3611.0255000000002,3562.3694999999998,3499.971,3428.9409999999998,3351.9074999999998,3270.9110000000001,3189.6895,3112.1109999999999,3052.1044999999999,2997.0459999999998,2932.1675,2868.8364999999999,2810.2020000000002,2762.7635,2736.4229999999998,2727.2485000000001,2718.1244999999999,2701.337,2673.4389999999999,2626.9340000000002,2565.6655000000001,2500.0949999999998,2432.7399999999998,2361.2565,2285.4755,2208.9175,2132.6970000000001,2057.1779999999999,1982.6969999999999,1909.3889999999999,1836.991,1764.2964999999999,1698.6410000000001,1610.4024999999999,1505.6495,1417.402,1345.8395,1294.8444999999999,1249.4259999999999,1206.45,1168.0029999999999,1128.367,1091.9175,1056.0695000000001,1015.4059999999999,976.86500000000001,938.31600000000003,905.27049999999997,881.125,856.60649999999998,828.49099999999999,796.91449999999998,765.12099999999998,732.38800000000003,695.00649999999996,653.5335,611.63099999999997,571.65650000000005,530.87249999999995,487.42700000000002,443.71899999999999,402.73349999999999,365.66699999999997,331.755,300.2765,271.589,245.67,221.23849999999999,197.095,173.54900000000001,151.501,130.89349999999999,111.371,93.3185,77.219499999999996,63.201999999999998,51.1905,40.961500000000001,32.326500000000003,25.122,19.226500000000001,14.429,10.5665,7.6105,5.391,3.7105000000000001,2.4729999999999999,1.6094999999999999,1.038,0.66200000000000003,0.98750000000000004
18623,Estimates,Brazil,NA,76,NA,NA,76,Country/Area,931,1993,3462.9965000000002,3441.6754999999998,3469.58,3502.3564999999999,3537.7330000000002,3571.0639999999999,3608.6435000000001,3635.1455000000001,3644.5704999999998,3647.8135000000002,3638.8150000000001,3608.1815000000001,3559.54,3497.0050000000001,3425.7075,3348.2804999999998,3266.7914999999998,3185.0225,3106.88,3046.3310000000001,2990.8225000000002,2925.636,2862.1205,2803.4185000000002,2755.9854999999998,2729.6709999999998,2720.5234999999998,2711.4259999999999,2694.6714999999999,2666.7995000000001,2620.3245000000002,2559.0839999999998,2493.5185000000001,2426.15,2354.6469999999999,2278.8454999999999,2202.2620000000002,2126.0010000000002,2050.4254999999998,1975.87,1902.4645,1829.95,1757.1179999999999,1691.2739999999999,1602.922,1498.13,1409.7755,1338.0119999999999,1286.6959999999999,1240.9314999999999,1197.8109999999999,1158.9375,1118.8679999999999,1081.9485,1045.6054999999999,1004.479,965.4425,926.39,892.75099999999998,867.84849999999994,842.52949999999998,813.63049999999998,781.29449999999997,748.72199999999998,715.20500000000004,677.13750000000005,635.09900000000005,592.67499999999995,552.16200000000003,510.93150000000003,467.25700000000001,423.50150000000002,382.54649999999998,345.52800000000002,311.69749999999999,280.53100000000001,252.333,226.88800000000001,203.00049999999999,179.57499999999999,156.9145,135.846,116.313,97.998999999999995,81.244,66.453000000000003,53.71,42.904499999999999,33.8215,26.282,20.099499999999999,15.127000000000001,11.153,8.016,5.6585000000000001,3.9220000000000002,2.6415000000000002,1.7204999999999999,1.093,0.6885,1.0349999999999999
